submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,item,key_pressed,languages,number_of_items,picture,startDate,startTime,timeSpent,trial_number,trial_type
3221,2454,23,loved it!,conjunction,incorrect,right,1630351317772,target,256,female,206,s,German,30,images/main/conjunction/30/target/C_30_T_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,60,main
3221,1237,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,183,s,German,5,images/main/conjunction/5/no_target/C_5_NT_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,61,main
3221,1242,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,191,l,German,15,images/main/conjunction/15/target/C_15_T_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,62,main
3221,1380,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,189,l,German,15,images/main/conjunction/15/target/C_15_T_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,63,main
3221,1438,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,194,s,German,15,images/main/conjunction/15/no_target/C_15_NT_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,64,main
3221,1403,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,208,l,German,30,images/main/conjunction/30/target/C_30_T_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,1,main
3221,1124,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,182,s,German,5,images/main/conjunction/5/no_target/C_5_NT_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,2,main
3221,1245,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,196,s,German,15,images/main/conjunction/15/no_target/C_15_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,3,main
3221,602,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,154,l,German,1,images/main/conjunction/1/target/C_1_T_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,4,main
3221,706,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,191,l,German,15,images/main/conjunction/15/target/C_15_T_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,5,main
3221,991,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,193,s,German,15,images/main/conjunction/15/no_target/C_15_NT_1.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,6,main
3221,933,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,179,s,German,5,images/main/conjunction/5/no_target/C_5_NT_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,7,main
3221,1306,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,188,l,German,15,images/main/conjunction/15/target/C_15_T_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,8,main
3221,1461,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,216,s,German,30,images/main/conjunction/30/no_target/C_30_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,9,main
3221,955,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,207,l,German,30,images/main/conjunction/30/target/C_30_T_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,10,main
3221,1460,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,164,s,German,1,images/main/conjunction/1/no_target/C_1_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,11,main
3221,1987,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,200,s,German,15,images/main/conjunction/15/no_target/C_15_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,12,main
3221,1485,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,192,l,German,15,images/main/conjunction/15/target/C_15_T_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,13,main
3221,1838,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,215,s,German,30,images/main/conjunction/30/no_target/C_30_NT_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,14,main
